,MAE
3226,0.6253785
3227,0.62540144
3228,0.62584513
3229,0.6261225
3230,0.6264195
3231,0.6265443
3232,0.62665653
3233,0.6277318
3234,0.62852496
3235,0.628652
3236,0.6288377
3237,0.62887836
3238,0.62902266
3239,0.6290546
3240,0.62921387
3241,0.6294793
3242,0.6297167
3243,0.629928
3244,0.63011134
3245,0.63027835
3246,0.6309535
3247,0.63166034
3248,0.63203347
3249,0.6323028
3250,0.63265926
3251,0.63266397
3252,0.6330769
3253,0.6335338
3254,0.63468313
3255,0.6351492
3256,0.6353403
3257,0.63590175
3258,0.63818747
3259,0.63851947
3260,0.63955295
3261,0.64019704
3262,0.6413307
3263,0.6452976
3264,0.6460247
3265,0.65368396
3266,0.6617544
3267,0.6620312
3268,0.6652291
3269,0.6660174
3270,0.66613173
3271,0.66673064
3272,0.66691595
3273,0.6669177
3274,0.66892606
3275,0.6690947
3276,0.66991204
3277,0.67016876
3278,0.6703574
3279,0.671253
3280,0.67131007
3281,0.6721616
3282,0.6721719
3283,0.672566
3284,0.67283016
3285,0.6729889
3286,0.67309564
3287,0.67363346
3288,0.67391646
3289,0.6741617
3290,0.6744101
3291,0.67486537
3292,0.6749041
3293,0.6749304
3294,0.67501014
3295,0.67520493
3296,0.6754835
3297,0.67555153
3298,0.67557615
3299,0.67569566
3300,0.6759297
3301,0.67601866
3302,0.67609036
3303,0.6763439
3304,0.67678857
3305,0.67685753
3306,0.6770122
3307,0.6770368
3308,0.67745185
3309,0.67781675
3310,0.67786
3311,0.67786074
3312,0.67786384
3313,0.6779939
3314,0.67813003
3315,0.67849785
3316,0.6785516
3317,0.6786856
3318,0.6789003
3319,0.67890036
3320,0.67901254
3321,0.6790675
3322,0.679081
3323,0.67909473
3324,0.67911774
3325,0.67912817
3326,0.6792828
3327,0.6793288
3328,0.6796109
3329,0.6796185
3330,0.6798121
3331,0.67993253
3332,0.68015003
3333,0.68032247
3334,0.68062896
3335,0.68067336
3336,0.6807122
3337,0.68080777
3338,0.6809081
3339,0.68109834
3340,0.68146807
3341,0.6814821
3342,0.6817056
3343,0.6818074
3344,0.6818943
3345,0.6820196
3346,0.6820837
3347,0.682181
3348,0.68219876
3349,0.6822151
3350,0.68229055
3351,0.6823218
3352,0.68241775
3353,0.68246514
3354,0.68265665
3355,0.68274707
3356,0.6830155
3357,0.68306
3358,0.68349624
3359,0.68350977
3360,0.6836834
3361,0.68368465
3362,0.68378013
3363,0.6841111
3364,0.68419796
3365,0.68431705
3366,0.6844233
3367,0.6845671
3368,0.6845927
3369,0.68465894
3370,0.68515575
3371,0.6852502
3372,0.6855086
3373,0.68556
3374,0.68573487
3375,0.68588567
3376,0.6859174
3377,0.6862785
3378,0.68656784
3379,0.68658125
3380,0.68664575
3381,0.6866875
3382,0.68669003
3383,0.68670696
3384,0.6868712
3385,0.68691605
3386,0.6871208
3387,0.68715566
3388,0.6871683
3389,0.687283
3390,0.68731403
3391,0.687358
3392,0.6873843
3393,0.68807966
3394,0.688145
3395,0.68854415
3396,0.68860686
3397,0.68872625
3398,0.6892445
3399,0.68924904
3400,0.689305
3401,0.6894295
3402,0.6901826
3403,0.6902102
3404,0.6904041
3405,0.69077414
3406,0.6908576
3407,0.6910112
3408,0.6911325
3409,0.6912254
3410,0.6916098
3411,0.6916302
3412,0.69165003
3413,0.69205606
3414,0.6922966
3415,0.692433
3416,0.69251376
3417,0.69276315
3418,0.69305
3419,0.6933476
3420,0.69354784
3421,0.69381547
3422,0.6942589
3423,0.6943602
3424,0.6943942
3425,0.69441944
3426,0.6946736
3427,0.6957496
3428,0.6958515
3429,0.6960967
3430,0.69687027
3431,0.6969391
3432,0.6969849
3433,0.6973392
3434,0.6974793
3435,0.69828075
3436,0.69830334
3437,0.6986972
3438,0.6988074
3439,0.69911176
3440,0.7002755
3441,0.7012053
3442,0.7013622
3443,0.7014101
3444,0.7017369
3445,0.70262516
3446,0.70263624
3447,0.70316344
3448,0.7042584
3449,0.71179414
3450,0.7137849
3451,0.71461225
3452,0.7147768
3453,0.71644396
3454,0.7178776
3455,0.7179427
3456,0.7181044
3457,0.71860427
3458,0.7188839
3459,0.7203381
3460,0.7209078
3461,0.72091067
3462,0.7214488
3463,0.72151846
3464,0.721738
3465,0.72175264
3466,0.72225803
3467,0.72233534
3468,0.7228347
3469,0.7231053
3470,0.7232731
3471,0.7234181
3472,0.72365475
3473,0.7237311
3474,0.7241045
3475,0.72416604
3476,0.72429794
3477,0.7251101
3478,0.72531694
3479,0.72550243
3480,0.72553277
3481,0.7259444
3482,0.726069
3483,0.72615063
3484,0.7265107
3485,0.7266725
3486,0.7266923
3487,0.7267904
3488,0.72681546
3489,0.7268334
3490,0.7268619
3491,0.72688305
3492,0.7269931
3493,0.7271427
3494,0.72715545
3495,0.7273079
3496,0.72746396
3497,0.7279679
3498,0.72805965
3499,0.7280993
3500,0.72822857
3501,0.72830456
3502,0.72836953
3503,0.7283913
3504,0.72843087
3505,0.72844553
3506,0.72856635
3507,0.7286115
3508,0.72861534
3509,0.7289116
3510,0.7289333
3511,0.72895575
3512,0.72896093
3513,0.72896254
3514,0.7289939
3515,0.7290747
3516,0.7291262
3517,0.72918785
3518,0.7292369
3519,0.7292793
3520,0.72934616
3521,0.7293509
3522,0.7293793
3523,0.72939134
3524,0.7294102
3525,0.7295214
3526,0.7295297
3527,0.7295543
3528,0.7296605
3529,0.7297538
3530,0.7297883
3531,0.7298293
3532,0.72986114
3533,0.7299095
3534,0.72991776
3535,0.72992295
3536,0.72996044
3537,0.72997737
3538,0.73013896
3539,0.7301456
3540,0.7301795
3541,0.73020566
3542,0.73022306
3543,0.73026437
3544,0.73035413
3545,0.73046064
3546,0.73048824
3547,0.73048997
3548,0.73054713
3549,0.73067176
3550,0.7306778
3551,0.73069793
3552,0.7307064
3553,0.7307113
3554,0.7307347
3555,0.7307712
3556,0.7308122
3557,0.730929
3558,0.7309344
3559,0.7309769
3560,0.7309808
3561,0.7310887
3562,0.73109007
3563,0.7311005
3564,0.73113406
3565,0.7311468
3566,0.731234
3567,0.7312465
3568,0.73125315
3569,0.73127
3570,0.7313264
3571,0.7313594
3572,0.73137194
3573,0.7314238
3574,0.7314304
3575,0.7314574
3576,0.73147273
3577,0.7314805
3578,0.7314956
3579,0.7315061
3580,0.731522
3581,0.73153436
3582,0.73154616
3583,0.7315882
3584,0.7316728
3585,0.73179525
3586,0.73181427
3587,0.731853
3588,0.73192245
3589,0.731978
3590,0.7319924
3591,0.7320155
3592,0.7320363
3593,0.73207504
3594,0.73208094
3595,0.73214537
3596,0.7321789
3597,0.7322104
3598,0.7322212
3599,0.7322568
3600,0.73226655
3601,0.7323189
3602,0.7324263
3603,0.7324432
3604,0.73246264
3605,0.73249173
3606,0.7325383
3607,0.7325422
3608,0.7325474
3609,0.732577
3610,0.73261946
3611,0.7326237
3612,0.73264426
3613,0.7326651
3614,0.732669
3615,0.7326959
3616,0.7327834
3617,0.73278695
3618,0.7327995
3619,0.7328371
3620,0.73283887
3621,0.7328551
3622,0.7328928
3623,0.7329549
3624,0.732959
3625,0.7329662
3626,0.73299485
3627,0.73303556
3628,0.73304427
3629,0.73311925
3630,0.7331397
3631,0.7331735
3632,0.73318213
3633,0.7332035
3634,0.73321205
3635,0.73324835
3636,0.73327476
3637,0.73328763
3638,0.7333552
3639,0.73344463
3640,0.7334751
3641,0.7334989
3642,0.73352665
3643,0.73353314
3644,0.73354906
3645,0.7335688
3646,0.73357624
3647,0.733614
3648,0.7336941
3649,0.73371136
3650,0.73373884
3651,0.73377085
3652,0.73378664
3653,0.7338074
3654,0.73381716
3655,0.73381746
3656,0.7338398
3657,0.7338701
3658,0.73393285
3659,0.73393565
3660,0.73395056
3661,0.73400855
3662,0.7340242
3663,0.7340442
3664,0.7340982
3665,0.734124
3666,0.7341288
3667,0.73414767
3668,0.73418766
3669,0.7342241
3670,0.73425204
3671,0.7343453
3672,0.73435676
3673,0.7343769
3674,0.7344025
3675,0.7344803
3676,0.7345072
3677,0.7345087
3678,0.7345945
3679,0.7346052
3680,0.73464376
3681,0.7346605
3682,0.73468626
3683,0.73469573
3684,0.73470545
3685,0.73477983
3686,0.7348005
3687,0.7348407
3688,0.7348688
3689,0.734873
3690,0.7349154
3691,0.734932
3692,0.7349393
3693,0.73495865
3694,0.7349889
3695,0.73503655
3696,0.7350916
3697,0.7351162
3698,0.7351201
3699,0.7351324
3700,0.73513424
3701,0.7351388
3702,0.7351885
3703,0.7352108
3704,0.7352357
3705,0.73531497
3706,0.73532194
3707,0.73532706
3708,0.73533076
3709,0.73542863
3710,0.7354516
3711,0.7354719
3712,0.73552066
3713,0.7355277
3714,0.7355395
3715,0.7355398
3716,0.73554826
3717,0.735549
3718,0.7356055
3719,0.73561084
3720,0.73562694
3721,0.73562765
3722,0.7356281
3723,0.7356292
3724,0.7356522
3725,0.7356659
3726,0.73566955
3727,0.7357266
3728,0.73572683
3729,0.73576295
3730,0.73576784
3731,0.7357805
3732,0.7358258
3733,0.7358425
3734,0.7358994
3735,0.7359068
3736,0.73594636
3737,0.73601973
3738,0.73602295
3739,0.7360363
3740,0.7360783
3741,0.736087
3742,0.73609304
3743,0.736106
3744,0.73610747
3745,0.73610926
3746,0.73614603
3747,0.73614705
3748,0.7361983
3749,0.736216
3750,0.73621756
3751,0.7362277
3752,0.7362396
3753,0.7362396
3754,0.7362401
3755,0.7362542
3756,0.73627716
3757,0.73630416
3758,0.7363114
3759,0.7363218
3760,0.7363432
3761,0.7363527
3762,0.73640394
3763,0.7364063
3764,0.73642254
3765,0.7364257
3766,0.7364311
3767,0.7364362
3768,0.73645675
3769,0.73646617
3770,0.7365
3771,0.7365004
3772,0.7365163
3773,0.73652315
3774,0.736527
3775,0.73655355
3776,0.73658085
3777,0.73663867
3778,0.7366505
3779,0.73668
3780,0.7367171
3781,0.73671955
3782,0.73672605
3783,0.7367446
3784,0.73678833
3785,0.73679554
3786,0.7367969
3787,0.73679936
3788,0.7368031
3789,0.7368034
3790,0.73680997
3791,0.73683614
3792,0.7368507
3793,0.73685527
3794,0.73687035
3795,0.73690754
3796,0.73692316
3797,0.7369351
3798,0.7369404
3799,0.736955
3800,0.73696536
3801,0.73697
3802,0.73697364
3803,0.7369953
3804,0.73701835
3805,0.7370342
3806,0.7370487
3807,0.7371017
3808,0.7371121
3809,0.7371342
3810,0.7371448
3811,0.7371462
3812,0.7371921
3813,0.7372152
3814,0.7372173
3815,0.7372217
3816,0.7372246
3817,0.7372338
3818,0.73727953
3819,0.737283
3820,0.73728794
3821,0.73729646
3822,0.7373294
3823,0.73734325
3824,0.7373693
3825,0.7373997
3826,0.7374087
3827,0.7374139
3828,0.7374203
3829,0.7374349
3830,0.73745024
3831,0.73746085
3832,0.7374884
3833,0.7375263
3834,0.7375365
3835,0.7375505
3836,0.737557
3837,0.7375767
3838,0.7375785
3839,0.7375889
3840,0.7375904
3841,0.7375983
3842,0.7376041
3843,0.73761785
3844,0.737644
3845,0.73765206
3846,0.73767054
3847,0.7376952
3848,0.7377187
3849,0.73773086
3850,0.73773307
3851,0.73773444
3852,0.7377414
3853,0.737762
3854,0.7377791
3855,0.7377843
3856,0.7377853
3857,0.7377925
3858,0.7378143
3859,0.7378604
3860,0.7378819
3861,0.737893
3862,0.7378994
3863,0.7379156
3864,0.737936
3865,0.7379473
3866,0.7379504
3867,0.737988
3868,0.73799855
3869,0.7380026
3870,0.7380083
3871,0.7380282
3872,0.7381276
3873,0.7381562
3874,0.7381692
3875,0.7381779
3876,0.7381896
3877,0.73819214
3878,0.7382135
3879,0.7382203
3880,0.738223
3881,0.73822796
3882,0.7382349
3883,0.73826176
3884,0.7382623
3885,0.73826957
3886,0.7382728
3887,0.73828274
3888,0.7382941
3889,0.7383021
3890,0.738308
3891,0.7383143
3892,0.7383265
3893,0.7383428
3894,0.7383452
3895,0.7383586
3896,0.7383719
3897,0.7383765
3898,0.73840153
3899,0.73840386
3900,0.73841566
3901,0.7384168
3902,0.7384251
3903,0.73844814
3904,0.7384529
3905,0.7384817
3906,0.7385077
3907,0.73852134
3908,0.7385279
3909,0.7385353
3910,0.7385873
3911,0.7385983
3912,0.7386229
3913,0.7386246
3914,0.7386348
3915,0.73864305
3916,0.7386648
3917,0.73866904
3918,0.73871374
3919,0.73872423
3920,0.7387801
3921,0.73878473
3922,0.7387943
3923,0.7388182
3924,0.73883253
3925,0.7388331
3926,0.73886174
3927,0.7388687
3928,0.7388736
3929,0.7388752
3930,0.73887616
3931,0.7388977
3932,0.738903
3933,0.7389121
3934,0.7389358
3935,0.7389518
3936,0.73898053
3937,0.7389847
3938,0.73898876
3939,0.7389973
3940,0.7389976
3941,0.7391018
3942,0.7391367
3943,0.73915404
3944,0.7391627
3945,0.73917055
3946,0.73923326
3947,0.73923486
3948,0.7392375
3949,0.7392421
3950,0.7392496
3951,0.7392521
3952,0.73927957
3953,0.73930234
3954,0.7393069
3955,0.7393192
3956,0.73932415
3957,0.7393417
3958,0.7393495
3959,0.73937553
3960,0.7393891
3961,0.739397
3962,0.73941576
3963,0.73942286
3964,0.739428
3965,0.73942995
3966,0.739432
3967,0.7394341
3968,0.7394377
3969,0.7394514
3970,0.739489
3971,0.7395119
3972,0.7395236
3973,0.7395405
3974,0.73954093
3975,0.7395441
3976,0.7395519
3977,0.7395543
3978,0.7395652
3979,0.73956776
3980,0.73958343
3981,0.7396003
3982,0.7396142
3983,0.7396487
3984,0.739664
3985,0.7396841
3986,0.7396924
3987,0.73969936
3988,0.7397075
3989,0.7397081
3990,0.7397175
3991,0.73974735
3992,0.739755
3993,0.7398232
3994,0.7398345
3995,0.7398652
3996,0.7398743
3997,0.739876
3998,0.73988885
3999,0.73989904
4000,0.73992807
4001,0.739932
4002,0.73993784
4003,0.7399587
4004,0.7399763
4005,0.739983
4006,0.74000216
4007,0.7400116
4008,0.74002725
4009,0.7400645
4010,0.7400694
4011,0.7400984
4012,0.7401023
4013,0.7401064
4014,0.7401493
4015,0.74015313
4016,0.7401643
4017,0.7401726
4018,0.7401729
4019,0.74019074
4020,0.7401951
4021,0.74019974
4022,0.74020755
4023,0.7402279
4024,0.7402295
4025,0.74025184
4026,0.7402525
4027,0.74027157
4028,0.74027383
4029,0.74027395
4030,0.7402789
4031,0.7403152
4032,0.7403352
4033,0.7403453
4034,0.74035263
4035,0.74036396
4036,0.740394
4037,0.74041945
4038,0.74042815
4039,0.74042904
4040,0.7404386
4041,0.74044734
4042,0.74046147
4043,0.74046946
4044,0.74048
4045,0.7405056
4046,0.7405105
4047,0.740513
4048,0.7405147
4049,0.74052256
4050,0.74053425
4051,0.740548
4052,0.7405643
4053,0.7405756
4054,0.7405867
4055,0.7406286
4056,0.7406351
4057,0.74065554
4058,0.7406876
4059,0.7406883
4060,0.74069935
4061,0.7407167
4062,0.7407172
4063,0.7407459
4064,0.74078983
4065,0.7407968
4066,0.7407986
4067,0.7408
4068,0.74081916
4069,0.74082637
4070,0.7408318
4071,0.7408351
4072,0.74086064
4073,0.740863
4074,0.74086374
4075,0.7408734
4076,0.7408785
4077,0.7408803
4078,0.74088407
4079,0.7408845
4080,0.740886
4081,0.74088633
4082,0.74090785
4083,0.74091595
4084,0.7409205
4085,0.7409224
4086,0.74092746
4087,0.7409638
4088,0.7409671
4089,0.7409697
4090,0.7409987
4091,0.7410043
4092,0.74100727
4093,0.74100727
4094,0.74100906
4095,0.7410286
4096,0.7410325
4097,0.7410427
4098,0.7410443
4099,0.7410581
4100,0.7410601
4101,0.7410616
4102,0.7410742
4103,0.7410837
4104,0.7410886
4105,0.7411182
4106,0.74113953
4107,0.7411406
4108,0.74114543
4109,0.7411531
4110,0.7411578
4111,0.7411622
4112,0.7411647
4113,0.7411754
4114,0.74118006
4115,0.74118096
4116,0.7411944
4117,0.74123573
4118,0.74123895
4119,0.74124974
4120,0.74127996
4121,0.7412906
4122,0.7412918
4123,0.7412993
4124,0.7412998
4125,0.7413082
4126,0.74134576
4127,0.74135613
4128,0.74139136
4129,0.74140227
4130,0.7414077
4131,0.7414141
4132,0.7414252
4133,0.7414445
4134,0.7414664
4135,0.74147284
4136,0.741496
4137,0.7415053
4138,0.74150556
4139,0.7415209
4140,0.7415242
4141,0.7415271
4142,0.74152875
4143,0.74152875
4144,0.7415351
4145,0.7415523
4146,0.7415559
4147,0.741556
4148,0.74155766
4149,0.741562
4150,0.74156207
4151,0.7415642
4152,0.7416234
4153,0.7416455
4154,0.74165136
4155,0.74165195
4156,0.7416639
4157,0.74167484
4158,0.7416772
4159,0.7416778
4160,0.741687
4161,0.7416907
4162,0.741702
4163,0.74171984
4164,0.7417225
4165,0.7417251
4166,0.7417303
4167,0.74173087
4168,0.7417382
4169,0.7417432
4170,0.7417499
4171,0.7417608
4172,0.7417608
4173,0.7417674
4174,0.74176925
4175,0.74177283
4176,0.7417747
4177,0.74177635
4178,0.74178994
4179,0.74179435
4180,0.7417946
4181,0.74179524
4182,0.7418091
4183,0.74182606
4184,0.7418372
4185,0.741841
4186,0.7418492
4187,0.74186504
4188,0.74186796
4189,0.74187744
4190,0.7418839
4191,0.7418919
4192,0.7419007
4193,0.7419122
4194,0.74191487
4195,0.74192685
4196,0.7419285
4197,0.741932
4198,0.7419352
4199,0.7419378
4200,0.74194187
4201,0.74194306
4202,0.7419562
4203,0.74198973
4204,0.74199885
4205,0.74200183
4206,0.74200594
4207,0.74201256
4208,0.7420438
4209,0.74204975
4210,0.7420559
4211,0.7420629
4212,0.74207854
4213,0.74208033
4214,0.74208254
4215,0.7420826
4216,0.7421104
4217,0.74212396
4218,0.7421459
4219,0.7421527
4220,0.74215406
4221,0.7421644
4222,0.7421681
4223,0.742174
4224,0.7421751
4225,0.7421831
4226,0.7421949
4227,0.7422116
4228,0.74224174
4229,0.7422807
4230,0.7423071
4231,0.7423084
4232,0.742316
4233,0.74234
4234,0.7423485
4235,0.74237627
4236,0.7423791
4237,0.74238354
4238,0.7423849
4239,0.7423985
4240,0.74243706
4241,0.7424424
4242,0.742445
4243,0.74246687
4244,0.7424837
4245,0.74248403
4246,0.74248457
4247,0.74249566
4248,0.74249953
4249,0.74251103
4250,0.74253285
4251,0.74254006
4252,0.7425496
4253,0.7425765
4254,0.74259746
4255,0.74260324
4256,0.74262416
4257,0.7426269
4258,0.74263775
4259,0.7426478
4260,0.74266535
4261,0.7426899
4262,0.7426922
4263,0.74269474
4264,0.7427101
4265,0.74272025
4266,0.7427242
4267,0.74272984
4268,0.74273145
4269,0.74274796
4270,0.7427638
4271,0.7427721
4272,0.74278474
4273,0.74278986
4274,0.7428428
4275,0.74284714
4276,0.7428532
4277,0.7428571
4278,0.7428637
4279,0.7428653
4280,0.7428671
4281,0.7428727
4282,0.742875
4283,0.7428767
4284,0.7428898
4285,0.7428939
4286,0.74290407
4287,0.74290943
4288,0.742919
4289,0.74294204
4290,0.7429489
4291,0.74298006
4292,0.74298966
4293,0.7429999
4294,0.7430063
4295,0.7430146
4296,0.7430158
4297,0.7430388
4298,0.74304086
4299,0.74304456
4300,0.7430757
4301,0.74308187
4302,0.74308944
4303,0.7430898
4304,0.7431105
4305,0.74312156
4306,0.7431354
4307,0.74313545
4308,0.7431475
4309,0.7431621
4310,0.74316865
4311,0.7431712
4312,0.74321085
4313,0.7432367
4314,0.7432371
4315,0.7432481
4316,0.74326354
4317,0.7432695
4318,0.74327224
4319,0.7432745
4320,0.7432822
4321,0.74330264
4322,0.74330354
4323,0.74330586
4324,0.74331135
4325,0.7433185
4326,0.743327
4327,0.7433337
4328,0.7433393
4329,0.74334097
4330,0.74335
4331,0.7433589
4332,0.7433808
4333,0.7433827
4334,0.74339545
4335,0.7434141
4336,0.7434282
4337,0.74345607
4338,0.74346226
4339,0.7434947
4340,0.7434964
4341,0.743513
4342,0.74352443
4343,0.74353856
4344,0.7435432
4345,0.743546
4346,0.74354696
4347,0.74355066
4348,0.7435611
4349,0.7435757
4350,0.7435759
4351,0.74357736
4352,0.7435814
4353,0.74358594
4354,0.74358726
4355,0.74360645
4356,0.74361575
4357,0.7436199
4358,0.7436204
4359,0.74364775
4360,0.74365014
4361,0.74365026
4362,0.74365455
4363,0.7436885
4364,0.7437121
4365,0.7437141
4366,0.7437294
4367,0.7437301
4368,0.7437317
4369,0.7437597
4370,0.7437613
4371,0.74379253
4372,0.74380773
4373,0.7438183
4374,0.7438195
4375,0.7438246
4376,0.74382585
4377,0.7438273
4378,0.74383736
4379,0.74384636
4380,0.7438471
4381,0.7438845
4382,0.74389225
4383,0.74389464
4384,0.74389714
4385,0.74389744
4386,0.7439098
4387,0.74392056
4388,0.7439405
4389,0.74395007
4390,0.7439559
4391,0.7439563
4392,0.74395865
4393,0.743962
4394,0.7439895
4395,0.7440009
4396,0.74401224
4397,0.7440252
4398,0.7440337
4399,0.7440634
4400,0.7440746
4401,0.7440809
4402,0.74415296
4403,0.7441534
4404,0.74415565
4405,0.7441666
4406,0.7441687
4407,0.7441693
4408,0.7441837
4409,0.7441862
4410,0.744199
4411,0.7442262
4412,0.744245
4413,0.744276
4414,0.74429536
4415,0.74429715
4416,0.74430907
4417,0.7443103
4418,0.7443175
4419,0.7443358
4420,0.7443528
4421,0.74436283
4422,0.74436545
4423,0.74437577
4424,0.7443835
4425,0.7443948
4426,0.74440527
4427,0.7444199
4428,0.7444226
4429,0.7444373
4430,0.7444493
4431,0.7444523
4432,0.7444606
4433,0.7444833
4434,0.74448967
4435,0.7444939
4436,0.7444981
4437,0.74449986
4438,0.74450433
4439,0.744506
4440,0.74452055
4441,0.74452084
4442,0.7445407
4443,0.74455756
4444,0.7445602
4445,0.74456483
4446,0.7445962
4447,0.74460226
4448,0.7446174
4449,0.7446214
4450,0.7446387
4451,0.7446427
4452,0.7446444
4453,0.7446554
4454,0.7447019
4455,0.74470395
4456,0.74470514
4457,0.74470943
4458,0.7447303
4459,0.7447346
4460,0.74473876
4461,0.7447414
4462,0.7447418
4463,0.7447454
4464,0.74474764
4465,0.74475735
4466,0.7447611
4467,0.74476844
4468,0.74477595
4469,0.7447939
4470,0.7447954
4471,0.7448403
4472,0.7448451
4473,0.74485886
4474,0.74486065
4475,0.7448608
4476,0.7448748
4477,0.74487585
4478,0.7448823
4479,0.7448961
4480,0.7449007
4481,0.74490327
4482,0.7449067
4483,0.7449174
4484,0.74493074
4485,0.7449396
4486,0.74493974
4487,0.74494565
4488,0.74495757
4489,0.7449682
4490,0.7449723
4491,0.7449782
4492,0.7449812
4493,0.7450304
4494,0.74504095
4495,0.7450548
4496,0.74506086
4497,0.7450748
4498,0.7450761
4499,0.7450838
4500,0.7450879
4501,0.7450952
4502,0.7451483
4503,0.745154
4504,0.74516106
4505,0.7451644
4506,0.7451721
4507,0.74517775
4508,0.74519944
4509,0.7452097
4510,0.74521095
4511,0.7452111
4512,0.7452367
4513,0.7452411
4514,0.7452447
4515,0.74525493
4516,0.7452732
4517,0.74528307
4518,0.74528414
4519,0.74529254
4520,0.7453053
4521,0.74533284
4522,0.74534225
4523,0.7453474
4524,0.7453477
4525,0.7453647
4526,0.7453694
4527,0.74538887
4528,0.7453906
4529,0.74539554
4530,0.7454189
4531,0.74542224
4532,0.7454466
4533,0.74545264
4534,0.74546325
4535,0.7454762
4536,0.7454902
4537,0.74549115
4538,0.7455076
4539,0.7455109
4540,0.7455157
4541,0.7455178
4542,0.7455187
4543,0.7455408
4544,0.7455566
4545,0.7455653
4546,0.745575
4547,0.74557555
4548,0.74558216
4549,0.74559206
4550,0.74559706
4551,0.74561095
4552,0.74561477
4553,0.7456157
4554,0.74563193
4555,0.74563336
4556,0.74567634
4557,0.74567854
4558,0.745689
4559,0.7456971
4560,0.74571687
4561,0.7457234
4562,0.7457261
4563,0.745731
4564,0.74573314
4565,0.7457568
4566,0.74575824
4567,0.74577904
4568,0.7457792
4569,0.7458377
4570,0.7458463
4571,0.7458617
4572,0.7458718
4573,0.7458768
4574,0.74590224
4575,0.74590945
4576,0.74590963
4577,0.7459288
4578,0.74593645
4579,0.74594057
4580,0.74597275
4581,0.7459761
4582,0.74597734
4583,0.7459774
4584,0.7459873
4585,0.7459899
4586,0.7460331
4587,0.7460691
4588,0.7460905
4589,0.74609464
4590,0.74609977
4591,0.7461049
4592,0.746111
4593,0.7461123
4594,0.74612606
4595,0.74613947
4596,0.7461426
4597,0.7461458
4598,0.74616045
4599,0.74616957
4600,0.74617076
4601,0.7461812
4602,0.7461948
4603,0.7461984
4604,0.7462027
4605,0.7462036
4606,0.7462047
4607,0.7462116
4608,0.7462317
4609,0.74623173
4610,0.7462489
4611,0.74625075
4612,0.7462598
4613,0.74626213
4614,0.7462624
4615,0.74626434
4616,0.7462679
4617,0.7462722
4618,0.7462802
4619,0.7462838
4620,0.74630886
4621,0.74631906
4622,0.74633634
4623,0.74634373
4624,0.7463578
4625,0.74636215
4626,0.74637645
4627,0.7463787
4628,0.74639887
4629,0.74640137
4630,0.7464136
4631,0.7464145
4632,0.7464156
4633,0.74645245
4634,0.7464536
4635,0.7464576
4636,0.7464581
4637,0.7464588
4638,0.74646276
4639,0.7464656
4640,0.7464776
4641,0.74648553
4642,0.7464963
4643,0.746514
4644,0.74651957
4645,0.7465276
4646,0.7465382
4647,0.74654055
4648,0.7465499
4649,0.74657434
4650,0.74657863
4651,0.74660254
4652,0.7466081
4653,0.74663514
4654,0.7466508
4655,0.7466537
4656,0.7466568
4657,0.7466842
4658,0.7466863
4659,0.74670196
4660,0.7467169
4661,0.7467255
4662,0.746741
4663,0.7467574
4664,0.7467674
4665,0.7467689
4666,0.7467788
4667,0.74679106
4668,0.74679494
4669,0.7468076
4670,0.74682933
4671,0.7468318
4672,0.7468333
4673,0.74683684
4674,0.746842
4675,0.7468474
4676,0.7468571
4677,0.74685824
4678,0.7468798
4679,0.7468825
4680,0.74689794
4681,0.74691176
4682,0.74692506
4683,0.74693763
4684,0.74695295
4685,0.7469597
4686,0.74698794
4687,0.74699676
4688,0.7470362
4689,0.7470414
4690,0.7470528
4691,0.74707186
4692,0.7470755
4693,0.74707747
4694,0.74708164
4695,0.7470849
4696,0.74709535
4697,0.74709857
4698,0.74710286
4699,0.74711853
4700,0.7471232
4701,0.7471472
4702,0.7471632
4703,0.74716705
4704,0.7471916
4705,0.7472041
4706,0.7472129
4707,0.7472148
4708,0.7472525
4709,0.74725556
4710,0.74726313
4711,0.7472755
4712,0.7472818
4713,0.7473693
4714,0.7473737
4715,0.7473826
4716,0.7473863
4717,0.7473877
4718,0.74739444
4719,0.7474338
4720,0.74744236
4721,0.74744874
4722,0.7474516
4723,0.7474585
4724,0.74746567
4725,0.7474803
4726,0.7474917
4727,0.74749273
4728,0.7474978
4729,0.7475173
4730,0.74752206
4731,0.7475353
4732,0.7475427
4733,0.7475428
4734,0.7475431
4735,0.7475798
4736,0.7475813
4737,0.7475857
4738,0.74761534
4739,0.74762124
4740,0.74763006
4741,0.7476364
4742,0.747639
4743,0.7476589
4744,0.7476886
4745,0.74769217
4746,0.7476982
4747,0.7477408
4748,0.74775183
4749,0.7477553
4750,0.7477718
4751,0.74777204
4752,0.74777836
4753,0.7477815
4754,0.7477966
4755,0.74782866
4756,0.74783534
4757,0.7478766
4758,0.747878
4759,0.7479064
4760,0.7479269
4761,0.74794793
4762,0.74795187
4763,0.7479585
4764,0.74797344
4765,0.747976
4766,0.7479816
4767,0.74798244
4768,0.7479882
4769,0.7480019
4770,0.74800456
4771,0.74800855
4772,0.7480116
4773,0.748022
4774,0.74802876
4775,0.74803907
4776,0.7480578
4777,0.74805915
4778,0.74806374
4779,0.7480661
4780,0.74808156
4781,0.7480843
4782,0.7481024
4783,0.7481164
4784,0.7481167
4785,0.7481188
4786,0.7481287
4787,0.7481321
4788,0.7481389
4789,0.74814403
4790,0.7481684
4791,0.7481722
