,MAE
3001,1.1020961
3002,1.1024628
3003,1.1029625
3004,1.1029663
3005,1.1035037
3006,1.1039238
3007,1.1040077
3008,1.1043434
3009,1.1044617
3010,1.1050339
3011,1.1066437
3012,1.1074181
3013,1.1074944
3014,1.1080627
3015,1.1080933
3016,1.1081848
3017,1.1091003
3018,1.1093521
3019,1.1096687
3020,1.1107864
3021,1.1120071
3022,1.1122856
3023,1.1126442
3024,1.112957
3025,1.1138306
3026,1.1145744
3027,1.1147537
3028,1.1148415
3029,1.11586
3030,1.1159434
3031,1.1161613
3032,1.1163063
3033,1.1165123
3034,1.1174545
3035,1.1174622
3036,1.1179543
3037,1.1180191
3038,1.1180878
3039,1.118473
3040,1.1185799
3041,1.1186142
3042,1.1190491
3043,1.1192284
3044,1.1194153
3045,1.1196365
3046,1.1197395
3047,1.1214142
3048,1.1215439
3049,1.1216125
3050,1.1218715
3051,1.122406
3052,1.1224632
3053,1.1226883
3054,1.1230507
3055,1.1230927
3056,1.1239548
3057,1.1240921
3058,1.1250839
3059,1.1251373
3060,1.1252975
3061,1.1255074
3062,1.1258087
3063,1.1259766
3064,1.1263275
3065,1.1266098
3066,1.1266556
3067,1.1267581
3068,1.1270828
3069,1.127327
3070,1.1290321
3071,1.1290398
3072,1.1291962
3073,1.1296997
3074,1.130043
3075,1.1300888
3076,1.1300964
3077,1.1301417
3078,1.1308212
3079,1.1312103
3080,1.1314278
3081,1.131607
3082,1.1316948
3083,1.1321945
3084,1.1323204
3085,1.1324883
3086,1.1325684
3087,1.1335297
3088,1.1353798
3089,1.1356735
3090,1.1359253
3091,1.1360474
3092,1.1361198
3093,1.1362495
3094,1.1364555
3095,1.1369324
3096,1.1370163
3097,1.1372147
3098,1.1375008
3099,1.1375079
3100,1.137619
3101,1.1380005
3102,1.1382103
3103,1.1387177
3104,1.1388321
3105,1.1388626
3106,1.1388817
3107,1.1389885
3108,1.1396637
3109,1.1405563
3110,1.1413078
3111,1.1417961
3112,1.1422954
3113,1.1426849
3114,1.1435089
3115,1.143753
3116,1.143795
3117,1.1438675
3118,1.1441498
3119,1.1444931
3120,1.1446724
3121,1.1458817
3122,1.1459961
3123,1.1460876
3124,1.1466293
3125,1.1467819
3126,1.1470451
3127,1.147274
3128,1.1474342
3129,1.1476021
3130,1.1478271
3131,1.1484642
3132,1.1488762
3133,1.1499252
3134,1.1500893
3135,1.1501923
3136,1.1505165
3137,1.1515808
3138,1.1515961
3139,1.1532364
3140,1.1533961
3141,1.1535149
3142,1.1535683
3143,1.1538086
3144,1.153862
3145,1.1539116
3146,1.1541595
3147,1.1542168
3148,1.1552849
3149,1.1555557
3150,1.1564064
3151,1.1571846
3152,1.1573181
3153,1.1577568
3154,1.1577911
3155,1.1579623
3156,1.1586266
3157,1.1587029
3158,1.158844
3159,1.1590195
3160,1.1594315
3161,1.1600533
3162,1.1603317
3163,1.1604462
3164,1.1605759
3165,1.160789
3166,1.1613922
3167,1.161602
3168,1.1623611
3169,1.1633759
3170,1.1645546
3171,1.1648102
3172,1.1654625
3173,1.1657257
3174,1.1661072
3175,1.1666145
3176,1.1669044
3177,1.1671562
3178,1.1673503
3179,1.1680412
3180,1.168335
3181,1.1696014
3182,1.1704865
3183,1.1707535
3184,1.1708794
3185,1.1714706
3186,1.1717072
3187,1.1720848
3188,1.1722946
3189,1.1732941
3190,1.1740837
3191,1.17416
3192,1.174408
3193,1.174427
3194,1.1747627
3195,1.176033
3196,1.176651
3197,1.1770744
3198,1.1775589
3199,1.1776466
3200,1.1777344
3201,1.1786995
3202,1.1795044
3203,1.1800652
3204,1.1801834
3205,1.1801949
3206,1.1805801
3207,1.1806297
3208,1.1814308
3209,1.1826019
3210,1.1827087
3211,1.1827164
3212,1.1830711
3213,1.183178
3214,1.1834259
3215,1.1839828
3216,1.1845016
3217,1.1848063
3218,1.1853333
3219,1.1870308
3220,1.1871796
3221,1.1878166
3222,1.1880112
3223,1.1880188
3224,1.1883731
3225,1.1884499
3226,1.1888618
3227,1.1912422
3228,1.1923103
3229,1.1929398
3230,1.1934962
3231,1.193573
3232,1.1936493
3233,1.1939697
3234,1.1941032
3235,1.1941109
3236,1.1957207
3237,1.1959419
3238,1.1963081
3239,1.1971588
3240,1.1972384
3241,1.197464
3242,1.1977577
3243,1.1980324
3244,1.1987305
3245,1.1989136
3246,1.1990657
3247,1.1994324
3248,1.1994743
3249,1.1995773
3250,1.199604
3251,1.199604
3252,1.1996956
3253,1.199894
3254,1.2000427
3255,1.2004433
3256,1.2006302
3257,1.2008209
3258,1.2009315
3259,1.2017365
3260,1.2018738
3261,1.2027626
3262,1.2027893
3263,1.2028999
3264,1.2030525
3265,1.203125
3266,1.2037125
3267,1.2043643
3268,1.204567
3269,1.2061615
3270,1.2065048
3271,1.2078509
3272,1.2079163
3273,1.2080345
3274,1.2083702
3275,1.2084503
3276,1.2085605
3277,1.2085991
3278,1.2096024
3279,1.2096138
3280,1.2104797
3281,1.210495
3282,1.2110252
3283,1.2110939
3284,1.2111511
3285,1.211235
3286,1.211235
3287,1.2112427
3288,1.2113686
3289,1.2121544
3290,1.2126465
3291,1.2128601
3292,1.2132797
3293,1.213337
3294,1.2133942
3295,1.2139931
3296,1.2144966
3297,1.2153015
3298,1.2162628
3299,1.2164459
3300,1.2174149
3301,1.218647
3302,1.2186928
3303,1.2192383
3304,1.2192535
3305,1.2205925
3306,1.2206573
3307,1.2206955
3308,1.2206993
3309,1.2209129
3310,1.2209625
3311,1.22155
3312,1.2218933
3313,1.2221413
3314,1.2222137
3315,1.2222862
3316,1.2224383
3317,1.2225418
3318,1.2227707
3319,1.2236366
3320,1.2236557
3321,1.2239609
3322,1.2244906
3323,1.2250214
3324,1.2252502
3325,1.2257347
3326,1.2260513
3327,1.2262917
3328,1.2264175
3329,1.2267456
3330,1.2276721
3331,1.2279968
3332,1.228138
3333,1.2281761
3334,1.2284126
3335,1.2284241
3336,1.2288513
3337,1.2292099
3338,1.2302895
3339,1.2309418
3340,1.2310715
3341,1.2342873
3342,1.2346115
3343,1.2358131
3344,1.2358584
3345,1.235878
3346,1.2362633
3347,1.2370949
3348,1.2386932
3349,1.2388344
3350,1.2402916
3351,1.2404327
3352,1.2431641
3353,1.244163
3354,1.2442474
3355,1.2448196
3356,1.2454224
3357,1.2459221
3358,1.246048
3359,1.2470965
3360,1.2472229
3361,1.2478142
3362,1.2486115
3363,1.248764
3364,1.2490611
3365,1.2492828
3366,1.249527
3367,1.2502213
3368,1.250454
3369,1.2521129
3370,1.2521362
3371,1.2525444
3372,1.2534904
3373,1.254684
3374,1.2553253
3375,1.2553482
3376,1.2556915
3377,1.2562447
3378,1.2562637
3379,1.2564011
3380,1.2569656
3381,1.2578158
3382,1.2580566
3383,1.2580643
3384,1.2581177
3385,1.258934
3386,1.2591705
3387,1.2595825
3388,1.2598648
3389,1.2602081
3390,1.2602654
3391,1.260376
3392,1.2606316
3393,1.2609177
3394,1.2610397
3395,1.2613106
3396,1.2613487
3397,1.2619171
3398,1.2624779
3399,1.2631035
3400,1.2634468
3401,1.263916
3402,1.2639351
3403,1.2644157
3404,1.2653465
3405,1.2655449
3406,1.2658043
3407,1.2662468
3408,1.2665215
3409,1.2669983
3410,1.2674675
3411,1.2677956
3412,1.2684097
3413,1.2684627
3414,1.2687874
3415,1.2691917
3416,1.2696075
3417,1.2707443
3418,1.2707825
3419,1.271358
3420,1.2717552
3421,1.2719536
3422,1.2723618
3423,1.2731209
3424,1.2736931
3425,1.2747116
3426,1.2750473
3427,1.2755699
3428,1.2757912
3429,1.2758217
3430,1.2758636
3431,1.2766953
3432,1.2769928
3433,1.2772479
3434,1.2774506
3435,1.2774811
3436,1.2784152
3437,1.2786288
3438,1.2787285
3439,1.2789226
3440,1.279129
3441,1.2791672
3442,1.2797394
3443,1.2806735
3444,1.2809448
3445,1.281086
3446,1.2817764
3447,1.2823944
3448,1.2837639
3449,1.2848511
3450,1.2861557
3451,1.2864227
3452,1.2871666
3453,1.2871857
3454,1.2875137
3455,1.2889671
3456,1.2895126
3457,1.2895279
3458,1.2907181
3459,1.2909546
3460,1.2911334
3461,1.2919579
3462,1.2926674
3463,1.2929916
3464,1.2929993
3465,1.2932053
3466,1.2933502
3467,1.2942843
3468,1.2944183
3469,1.2949028
3470,1.2953033
3471,1.2958221
3472,1.2962303
3473,1.296341
3474,1.2973213
3475,1.2981148
3476,1.2981262
3477,1.2986374
3478,1.2992287
3479,1.299717
3480,1.300354
3481,1.3012199
3482,1.3013763
3483,1.3015709
3484,1.3022423
3485,1.3024445
3486,1.3024712
3487,1.302681
3488,1.3029976
3489,1.3034167
3490,1.3039474
3491,1.3041306
3492,1.3044167
3493,1.3048973
3494,1.3058777
3495,1.3059425
3496,1.3066521
3497,1.3069949
3498,1.3070984
3499,1.3079147
3500,1.3086205
3501,1.3087883
3502,1.3090057
3503,1.3102455
3504,1.3108788
3505,1.3110619
3506,1.3111839
3507,1.3114848
3508,1.3123779
3509,1.313057
3510,1.3139763
3511,1.3140564
3512,1.3145294
3513,1.3146172
3514,1.3149376
3515,1.3151016
3516,1.3152237
3517,1.3154101
3518,1.3163452
3519,1.3163757
3520,1.3165245
3521,1.3166809
3522,1.3167949
3523,1.3174667
3524,1.3180656
3525,1.3190384
3526,1.3193245
3527,1.3195381
3528,1.3197403
3529,1.3200455
3530,1.3204646
3531,1.3211899
3532,1.3212738
3533,1.3221741
3534,1.3224716
3535,1.3225479
3536,1.3234177
3537,1.3238144
3538,1.3238177
3539,1.3244705
3540,1.3252602
3541,1.3254657
3542,1.3272285
3543,1.3273201
3544,1.3278427
3545,1.3280945
3546,1.3292923
3547,1.3296242
3548,1.330864
3549,1.3313332
3550,1.3320312
3551,1.3325539
3552,1.3329811
3553,1.3330116
3554,1.3333664
3555,1.3335991
3556,1.3336978
3557,1.3337097
3558,1.3344493
3559,1.3348541
3560,1.3351746
3561,1.3358154
3562,1.335846
3563,1.3364334
3564,1.3370857
3565,1.3375702
3566,1.3380241
3567,1.3381195
3568,1.3383789
3569,1.3390732
3570,1.340908
3571,1.3417397
3572,1.3425179
3573,1.3426394
3574,1.3435974
3575,1.3443031
3576,1.3454819
3577,1.3459549
3578,1.3463058
3579,1.3465576
3580,1.3466797
3581,1.3486786
3582,1.3488121
3583,1.3497314
3584,1.3507156
3585,1.3507156
3586,1.3514557
3587,1.3516235
3588,1.3517265
3589,1.3521271
3590,1.3522754
3591,1.3523788
3592,1.3525772
3593,1.3529162
3594,1.3533096
3595,1.3539124
3596,1.3543887
3597,1.3547974
3598,1.3548541
3599,1.3549113
3600,1.3556061
3601,1.3556252
3602,1.355835
3603,1.3563728
3604,1.3572502
3605,1.3575058
3606,1.3582497
3607,1.358387
3608,1.3585472
3609,1.3587341
3610,1.358841
3611,1.3590088
3612,1.3601189
3613,1.3602486
3614,1.3605194
3615,1.3608398
3616,1.3611603
3617,1.3614197
3618,1.3615723
3619,1.3617554
3620,1.3619957
3621,1.3629379
3622,1.3640442
3623,1.3641586
3624,1.364944
3625,1.3654327
3626,1.3656268
3627,1.3657341
3628,1.3661613
3629,1.3662796
3630,1.3665314
3631,1.366684
3632,1.3670082
3633,1.3685989
3634,1.3690376
3635,1.3693848
3636,1.3694
3637,1.3694382
3638,1.3694568
3639,1.3698153
3640,1.3701134
3641,1.3705254
3642,1.3709412
3643,1.3714752
3644,1.3715782
3645,1.3718147
3646,1.3725433
3647,1.3728943
3648,1.3733783
3649,1.3734665
3650,1.3741455
3651,1.3748245
3652,1.3749652
3653,1.3750873
3654,1.3751602
3655,1.3758698
3656,1.3763695
3657,1.3768768
3658,1.3773079
3659,1.3781624
3660,1.3782997
3661,1.3790202
3662,1.3790588
3663,1.3797722
3664,1.380188
3665,1.3802261
3666,1.3804703
3667,1.3806496
3668,1.3807564
3669,1.3813438
3670,1.3817177
3671,1.3820496
3672,1.3821259
3673,1.3821259
3674,1.3825531
3675,1.3829803
3676,1.3831825
3677,1.3833117
3678,1.3833427
3679,1.3835373
3680,1.3838387
3681,1.3843002
3682,1.3859177
3683,1.3859177
3684,1.3866234
3685,1.3868332
3686,1.3872299
3687,1.3876076
3688,1.3877525
3689,1.3884506
3690,1.3894806
3691,1.3897362
3692,1.3899612
3693,1.3907394
3694,1.3907509
3695,1.3924828
3696,1.3928413
3697,1.3932037
3698,1.393425
3699,1.3939776
3700,1.3948479
3701,1.3949165
3702,1.395855
3703,1.3968048
3704,1.3968048
3705,1.3969421
3706,1.3975487
3707,1.3988342
3708,1.3990707
3709,1.3993187
3710,1.3995895
3711,1.3997574
3712,1.4001498
3713,1.4002647
3714,1.4011192
3715,1.4014511
3716,1.4015579
3717,1.4018703
3718,1.4030151
3719,1.4030261
3720,1.4032822
3721,1.4038696
3722,1.4039726
3723,1.4044876
3724,1.4045753
3725,1.4049072
3726,1.4070396
3727,1.407093
3728,1.4074402
3729,1.4079432
3730,1.4089355
3731,1.4092102
3732,1.4093432
3733,1.4101067
3734,1.4109955
3735,1.4110866
3736,1.4115028
3737,1.411972
3738,1.4122124
3739,1.4125443
3740,1.4126854
3741,1.4127121
3742,1.4130669
3743,1.4133492
3744,1.4135666
3745,1.4137497
3746,1.41399
3747,1.4140167
3748,1.4148941
3749,1.4153748
3750,1.4154396
3751,1.4162445
3752,1.4163132
3753,1.4164352
3754,1.416523
3755,1.4167519
3756,1.4169235
3757,1.4171181
3758,1.4173279
3759,1.4179955
3760,1.4180489
3761,1.4188156
3762,1.4190102
3763,1.4195404
3764,1.4199066
3765,1.4201088
3766,1.4204407
3767,1.4218783
3768,1.4221191
3769,1.4225769
3770,1.4237747
3771,1.4244499
3772,1.4245949
3773,1.4250946
3774,1.4254456
3775,1.4258003
3776,1.4264908
3777,1.4264984
3778,1.4265709
3779,1.4266815
3780,1.4267387
3781,1.4267807
3782,1.427311
3783,1.4273453
3784,1.4279022
3785,1.4285312
3786,1.4286575
3787,1.4290314
3788,1.4290619
3789,1.4291344
3790,1.4295273
3791,1.4297485
3792,1.430172
3793,1.4304695
3794,1.4314957
3795,1.4316902
3796,1.432106
3797,1.4323578
3798,1.4333725
3799,1.4334908
3800,1.4339752
3801,1.4340515
3802,1.434711
3803,1.4347954
3804,1.4355774
3805,1.4362335
3806,1.4363708
3807,1.4377518
3808,1.4388504
3809,1.4388542
3810,1.4390182
3811,1.4391098
3812,1.4402008
3813,1.4402199
3814,1.440597
3815,1.440609
3816,1.4409595
3817,1.4409633
3818,1.4409752
3819,1.4413714
3820,1.4416461
3821,1.441761
3822,1.4425354
3823,1.4426155
3824,1.4427414
3825,1.4439392
3826,1.4448204
3827,1.4459381
3828,1.4468613
3829,1.4468956
3830,1.4472728
3831,1.4475708
3832,1.449142
3833,1.4494553
3834,1.4500275
3835,1.4500313
3836,1.4505844
3837,1.4509277
3838,1.45121
3839,1.4512634
3840,1.4520111
3841,1.4523158
3842,1.4527397
3843,1.4527664
3844,1.4538722
3845,1.4543991
3846,1.4548945
3847,1.4554558
3848,1.4562569
3849,1.4563141
3850,1.4563522
3851,1.4567108
3852,1.4570847
3853,1.4570847
3854,1.4576111
3855,1.4576187
3856,1.45853
3857,1.4596634
3858,1.4599113
3859,1.4600945
3860,1.4601016
3861,1.4602356
3862,1.4603958
3863,1.4604225
3864,1.4605064
3865,1.4616356
3866,1.4625702
3867,1.4631729
3868,1.4639969
3869,1.464634
3870,1.464653
3871,1.4647136
3872,1.465004
3873,1.4651947
3874,1.4659958
3875,1.4662781
3876,1.4666443
3877,1.4672012
3878,1.4680786
3879,1.4681702
3880,1.468895
3881,1.4694023
3882,1.4694552
3883,1.4696465
3884,1.4700813
3885,1.4703064
3886,1.4705353
3887,1.4709091
3888,1.4717674
3889,1.4721298
3890,1.4722481
3891,1.4724274
3892,1.473968
3893,1.4742393
3894,1.475338
3895,1.475956
3896,1.4761353
3897,1.4761963
3898,1.4765587
3899,1.4766006
3900,1.4767456
3901,1.476944
3902,1.4775085
3903,1.4779282
3904,1.4790344
3905,1.4808922
3906,1.480957
3907,1.4815445
3908,1.4815559
3909,1.4817848
3910,1.4818649
3911,1.482811
3912,1.4828758
3913,1.4829593
3914,1.4835739
3915,1.4837418
3916,1.4837914
3917,1.4838486
3918,1.4840965
3919,1.4843445
3920,1.4845734
3921,1.4847298
3922,1.4852371
3923,1.4860764
3924,1.4866791
3925,1.4875336
3926,1.4877772
3927,1.4877849
3928,1.4902382
3929,1.4902725
3930,1.490902
3931,1.4912262
3932,1.4923706
3933,1.4927063
3934,1.4931602
3935,1.4934692
3936,1.4939613
3937,1.4946594
3938,1.4951057
3939,1.4954491
3940,1.4972115
3941,1.4988899
3942,1.4994164
3943,1.4994545
3944,1.4997368
3945,1.5002594
3946,1.5010104
3947,1.5010796
3948,1.5036888
3949,1.503994
3950,1.5044365
3951,1.5057635
3952,1.5061035
3953,1.5064616
3954,1.5066447
3955,1.5069427
3956,1.5071411
3957,1.5071907
3958,1.5072594
3959,1.50737
3960,1.5086169
3961,1.509121
3962,1.5091553
3963,1.5093727
3964,1.5097351
3965,1.5111351
3966,1.5114899
3967,1.5118866
3968,1.5121193
3969,1.5123596
3970,1.5129352
3971,1.5138736
3972,1.5146179
3973,1.515461
3974,1.5157013
3975,1.5158005
3976,1.5169749
3977,1.5170212
3978,1.5179291
3979,1.5182037
3980,1.5189853
3981,1.5193481
3982,1.5207672
3983,1.5208855
3984,1.5214005
3985,1.5215759
3986,1.5219994
3987,1.5220866
3988,1.522419
3989,1.5231438
3990,1.5233574
3991,1.5234294
3992,1.5238342
3993,1.5240479
3994,1.5241394
3995,1.5241661
3996,1.5241661
3997,1.5244827
3998,1.5248871
3999,1.5249596
4000,1.5265117
4001,1.5268326
4002,1.5275192
4003,1.5295486
4004,1.5296478
4005,1.5298767
4006,1.531601
4007,1.5324402
4008,1.5329247
4009,1.5337143
4010,1.5337791
4011,1.5349388
4012,1.5350723
4013,1.5358582
4014,1.5376358
4015,1.5377617
4016,1.5380015
4017,1.538105
4018,1.5384483
4019,1.5386467
4020,1.5412254
4021,1.5416412
4022,1.5426784
4023,1.542984
4024,1.5430832
4025,1.5441666
4026,1.5451922
4027,1.5451927
4028,1.5456696
4029,1.5463295
4030,1.5470161
4031,1.54702
4032,1.5470805
4033,1.5473633
4034,1.5475464
4035,1.5478554
4036,1.5479541
4037,1.5481911
4038,1.5503998
4039,1.5506248
4040,1.5508499
4041,1.5511432
4042,1.5515213
4043,1.5518456
4044,1.5519257
4045,1.5527229
4046,1.5528107
4047,1.553154
4048,1.5535464
4049,1.5538402
4050,1.5539398
4051,1.5540767
4052,1.5544128
4053,1.5554962
4054,1.5556488
4055,1.5562897
4056,1.5568352
4057,1.5574222
4058,1.5583262
4059,1.5586662
4060,1.5596919
4061,1.560318
4062,1.5608401
4063,1.5609245
4064,1.5615878
4065,1.5617218
4066,1.5618324
4067,1.5622139
4068,1.5624924
4069,1.5629692
4070,1.5631104
4071,1.5632205
4072,1.5632935
4073,1.563385
4074,1.5639987
4075,1.5642624
4076,1.5644379
4077,1.5644493
4078,1.5645251
4079,1.5646629
4080,1.5647087
4081,1.5647736
4082,1.5648537
4083,1.565628
4084,1.5659332
4085,1.5662155
4086,1.5664215
4087,1.5668945
4088,1.5671349
4089,1.5677109
4090,1.568069
4091,1.5703201
4092,1.5712738
4093,1.5717278
4094,1.5722275
4095,1.5725932
4096,1.5728912
4097,1.5739632
4098,1.5746155
4099,1.5746384
4100,1.5751114
4101,1.575222
4102,1.5754852
4103,1.575634
4104,1.5771103
4105,1.5780182
4106,1.5781708
4107,1.5784373
4108,1.5799899
4109,1.5803375
4110,1.5808372
4111,1.581459
4112,1.5826111
4113,1.582695
4114,1.5834007
4115,1.5839767
4116,1.5845947
4117,1.585361
4118,1.5862579
4119,1.586647
4120,1.5868492
4121,1.5869751
4122,1.587429
4123,1.5881958
4124,1.5882187
4125,1.5888786
4126,1.590126
4127,1.5905151
4128,1.590538
4129,1.5907516
4130,1.5913773
4131,1.5928454
4132,1.5929642
4133,1.5948029
4134,1.5956726
4135,1.5959239
4136,1.5964732
4137,1.5967407
4138,1.5971832
4139,1.5973244
4140,1.5975609
4141,1.5976291
4142,1.5977821
4143,1.5988235
4144,1.5989299
4145,1.5994148
4146,1.5995216
4147,1.5995407
4148,1.5998039
4149,1.5999603
4150,1.600296
4151,1.6011882
4152,1.6012764
4153,1.6015968
4154,1.6018906
4155,1.6023064
4156,1.6024055
4157,1.6026459
4158,1.6034012
4159,1.6034083
4160,1.603508
4161,1.604744
4162,1.6051178
4163,1.6074562
4164,1.6083221
4165,1.6084404
4166,1.6086426
4167,1.6086807
4168,1.6088829
4169,1.610199
4170,1.6113892
4171,1.611805
4172,1.6121063
4173,1.6122355
4174,1.6128235
4175,1.6132698
4176,1.6134982
4177,1.6141243
4178,1.6153178
4179,1.6154175
4180,1.6154251
4181,1.6161957
4182,1.6165652
4183,1.6169777
4184,1.6171031
4185,1.6176109
4186,1.6179771
4187,1.618576
4188,1.6186371
4189,1.6186867
4190,1.6187286
4191,1.6190262
4192,1.6197815
4193,1.6202469
4194,1.6207695
4195,1.6208801
4196,1.6208878
4197,1.6212769
4198,1.6212921
4199,1.6220703
4200,1.6225281
4201,1.6228828
4202,1.6239243
4203,1.6246986
4204,1.6253128
4205,1.6253695
4206,1.6265564
4207,1.6267853
4208,1.6271362
4209,1.6271515
4210,1.6290011
4211,1.6292267
4212,1.6295242
4213,1.6301994
4214,1.6306267
4215,1.6306343
4216,1.6314926
4217,1.6318736
4218,1.6322703
4219,1.6337891
4220,1.6341782
4221,1.6343536
4222,1.6347923
4223,1.6350327
4224,1.635273
4225,1.6355782
4226,1.635582
4227,1.6374855
4228,1.638237
4229,1.6382904
4230,1.6387825
4231,1.6390381
4232,1.6394229
4233,1.6396599
4234,1.6400833
4235,1.6401291
4236,1.6414032
4237,1.642025
4238,1.6428146
4239,1.6429749
4240,1.6430969
4241,1.6436462
4242,1.6441841
4243,1.6446304
4244,1.6470141
4245,1.6473956
4246,1.6483612
4247,1.6490245
4248,1.6495819
4249,1.650814
4250,1.6508365
4251,1.6510348
4252,1.6510925
4253,1.6514435
4254,1.6516876
4255,1.6517639
4256,1.6526337
4257,1.6527176
4258,1.653141
4259,1.6538353
4260,1.6546364
4261,1.6557045
4262,1.6561623
4263,1.6576385
4264,1.6579628
4265,1.6581116
4266,1.6581345
4267,1.6589355
4268,1.6592407
4269,1.6592827
4270,1.6595917
4271,1.6596031
4272,1.659729
4273,1.6598206
4274,1.6600533
4275,1.6603241
4276,1.6605682
4277,1.6619263
4278,1.6619983
4279,1.6620173
4280,1.6629181
4281,1.6644893
4282,1.6650658
4283,1.6656146
4284,1.6656914
4285,1.6659164
4286,1.6665454
4287,1.6672821
4288,1.6679072
4289,1.6686325
4290,1.6691012
4291,1.6696243
4292,1.6699944
4293,1.6708679
4294,1.6711388
4295,1.6717339
4296,1.672226
4297,1.6727557
4298,1.6736221
4299,1.6736984
4300,1.6739349
4301,1.676609
4302,1.6769867
4303,1.6773453
4304,1.6776123
4305,1.6788254
4306,1.6793365
4307,1.6793594
4308,1.6797638
4309,1.6800728
4310,1.6806335
4311,1.6816368
4312,1.6821518
4313,1.6833038
4314,1.6835632
4315,1.6841202
4316,1.6846886
4317,1.6854553
4318,1.6858749
4319,1.6861801
4320,1.6864734
4321,1.6866074
4322,1.6867785
4323,1.6871986
4324,1.6872864
4325,1.6881824
4326,1.6890564
4327,1.6895828
4328,1.6903338
4329,1.6911812
4330,1.6915278
4331,1.6916008
4332,1.691761
4333,1.6924286
4334,1.6925697
4335,1.6930847
4336,1.6933594
4337,1.694294
4338,1.6945801
4339,1.6947861
4340,1.6959381
4341,1.6970062
4342,1.6973038
4343,1.6985779
4344,1.6988258
4345,1.6991539
4346,1.6994586
4347,1.6994667
4348,1.7000275
4349,1.700058
4350,1.7012482
4351,1.7012634
4352,1.7014117
4353,1.7022705
4354,1.7045784
4355,1.7047348
4356,1.7053375
4357,1.7053642
4358,1.7056499
4359,1.7057686
4360,1.7059174
4361,1.7066498
4362,1.7077484
4363,1.7077518
4364,1.7081642
4365,1.7087555
4366,1.709198
4367,1.7097545
4368,1.7098389
4369,1.7099457
4370,1.7110825
4371,1.7111435
4372,1.7116776
4373,1.7128944
4374,1.7132721
4375,1.7141342
4376,1.7143741
4377,1.7145424
4378,1.7155228
4379,1.7156062
4380,1.7159119
4381,1.716526
4382,1.7167473
4383,1.717041
4384,1.7172928
4385,1.7173457
4386,1.7174797
4387,1.71838
4388,1.71907
4389,1.7195129
4390,1.719768
4391,1.7201157
4392,1.7202644
4393,1.7203522
4394,1.720398
4395,1.7208366
4396,1.721283
4397,1.7214966
4398,1.7215424
4399,1.722065
4400,1.7221107
4401,1.7235298
4402,1.7239456
4403,1.724205
4404,1.7245026
4405,1.7247772
4406,1.7247772
4407,1.7255707
4408,1.7257271
4409,1.7257462
4410,1.7261047
4411,1.7270355
4412,1.7271347
4413,1.7271347
4414,1.72715
4415,1.7276077
4416,1.728714
4417,1.72892
4418,1.7292709
4419,1.7300034
4420,1.7300491
4421,1.7307243
4422,1.7308884
4423,1.7316742
4424,1.7322769
4425,1.732544
4426,1.7344284
4427,1.7348938
4428,1.7356567
4429,1.7358818
4430,1.7359233
4431,1.7378273
4432,1.738678
4433,1.738853
4434,1.7393188
4435,1.739624
4436,1.7403674
4437,1.7404633
4438,1.7405772
4439,1.7408524
4440,1.7409897
4441,1.7418556
4442,1.7420349
4443,1.742279
4444,1.7423248
4445,1.7435989
4446,1.7440414
4447,1.7444763
4448,1.7454414
4449,1.7467384
4450,1.7480431
4451,1.7486877
4452,1.748745
4453,1.750248
4454,1.7509995
4455,1.7510071
4456,1.7512169
4457,1.7516937
4458,1.7520027
4459,1.7520828
4460,1.7521744
4461,1.7523499
4462,1.7524109
4463,1.7531815
4464,1.7535973
4465,1.7539177
4466,1.754314
4467,1.7545319
4468,1.7546463
4469,1.7548103
4470,1.7557831
4471,1.7558746
4472,1.7570496
4473,1.7576556
4474,1.7576904
4475,1.7586098
4476,1.7588806
4477,1.7592235
4478,1.7596931
4479,1.7597694
4480,1.7599068
4481,1.7599597
4482,1.7601166
4483,1.7602997
4484,1.7607956
4485,1.7623367
4486,1.7626381
4487,1.762867
4488,1.7632904
4489,1.7633362
4490,1.7640567
4491,1.7641449
4492,1.7642746
4493,1.7652435
4494,1.7661362
4495,1.7664719
4496,1.7673492
4497,1.7682648
4498,1.7684245
4499,1.7688332
4500,1.7695923
4501,1.7696152
4502,1.7697177
4503,1.7710495
4504,1.7711716
4505,1.7722092
4506,1.7727013
4507,1.7727237
4508,1.7727318
4509,1.7727928
4510,1.7729492
4511,1.77462
4512,1.7750168
4513,1.7750931
4514,1.7756233
4515,1.7760277
4516,1.7773285
4517,1.7777896
4518,1.7784953
4519,1.7795563
4520,1.779602
4521,1.7796478
4522,1.7801323
4523,1.7811356
4524,1.7813797
4525,1.7824402
4526,1.7828445
4527,1.7842903
4528,1.7844424
4529,1.7844696
4530,1.7845459
4531,1.7845688
4532,1.784687
4533,1.7852325
4534,1.7856555
4535,1.786468
4536,1.7867389
4537,1.7880859
4538,1.7883224
4539,1.7892075
4540,1.7893481
4541,1.7902145
4542,1.7915154
4543,1.7919731
4544,1.7922626
4545,1.792347
4546,1.7927127
4547,1.7934985
4548,1.7936554
4549,1.7938156
4550,1.7941546
4551,1.7954254
4552,1.7954521
4553,1.7968407
4554,1.7980347
4555,1.7982292
4556,1.7983017
4557,1.7992172
4558,1.8002892
4559,1.8006592
4560,1.8007197
4561,1.8015175
4562,1.8016014
4563,1.8022614
4564,1.8031998
4565,1.8033409
4566,1.8036346
4567,1.8036957
4568,1.8048553
4569,1.8053589
4570,1.8060722
4571,1.8063889
4572,1.8064914
